time,B&H,Classical,Fuzzy,Fuzzy C,Fuzzy PSO,Fuzzy C PSO
1698861600,2979.186031839023,2979.186031839023,2678.3221838532863,,,
1698865200,2981.611233553981,2981.611233553981,,,,
1698897600,2995.1968248123862,2995.1968248123862,2618.849815287414,2958.044169809311,2941.077346977342,2932.678883177046
1698901200,2995.2759192612634,2995.2759192612634,2529.153247475375,,,
1698904800,2998.775546137547,2998.775546137547,2523.5190587858615,,,
1698908400,3002.2257884556197,3002.2257884556197,2521.981840064142,,,
1698912000,3012.238400911405,3012.238400911405,2492.846819320579,,,
1698915600,3011.356538974476,3011.356538974476,2535.285683382825,,,
1698919200,3032.8787963349405,3032.8787963349405,2436.215924634661,,,
1698922800,3028.7681334753215,3028.7681334753215,2431.2385324779493,,,
1698926400,3032.2501214242484,3032.2501214242484,,,,
1698930000,3042.1253155796167,3042.1253155796167,2382.1318669612597,,,
1698933600,3043.79053199387,3043.79053199387,2437.227856690222,,,
1698937200,3046.7340505090533,3046.7340505090533,2434.1503526126303,,,
1698940800,3037.1972878736633,3037.1972878736633,,,,
1698944400,3018.6667470608077,3018.6667470608077,,,,
1698948000,3028.5734488556113,3028.5734488556113,2429.5735663760115,,,
1698951600,3024.873821686762,3024.873821686762,,,,
1698984000,3026.0879515847237,3026.0879515847237,2430.217630296564,,,
1698987600,3024.9606903158146,3024.9606903158146,2428.2489270250117,,,
1698991200,3027.9501266692273,3027.9501266692273,,,,
1698994800,3036.9492712644515,3036.9492712644515,,,,
1698998400,3053.7286086021495,3053.7286086021495,2512.9356394104525,,,
1699002000,3069.3951290310647,3069.3951290310647,2333.2987669895874,2967.5610536588824,2950.5942308269136,2935.6827958720914
1699005600,3069.2535235008017,3069.2535235008017,2317.7655316637506,2988.073021569448,2972.1290194611634,2941.759543906888
1699009200,3066.102915914319,3066.102915914319,2298.7243382352494,2991.114496223826,2975.1704941155413,2944.801018561266
1699012800,3073.0886602048095,3073.0886602048095,2304.1011010072725,,,
1699016400,3070.4420928615223,3070.4420928615223,2307.127699234057,,,
1699020000,3075.525691587768,3075.525691587768,2304.0528755868754,,,
1699023600,3071.968267520484,3071.968267520484,,,,
1699027200,3071.717211098947,3071.717211098947,,,,
1699030800,3072.031667233029,3072.031667233029,,,,
1699034400,3072.1626027574434,3072.1626027574434,,,,
1699038000,3072.0906853862343,3072.0906853862343,,,,
1699243200,3088.2419290258226,3088.2419290258226,2292.878874101227,,,
1699246800,3085.3123678968805,3085.3123678968805,,,,
1699250400,3060.762945097552,3060.762945097552,,,,
1699254000,3082.716577548056,3082.716577548056,,,,
1699257600,3079.203499844751,3079.203499844751,,,,
1699261200,3086.579026205297,3086.579026205297,2224.836915664707,,,
1699264800,3086.6287360522747,3086.6287360522747,,,,
1699268400,3091.6584640249707,3091.6584640249707,2172.1507623562206,,,
1699272000,3084.4348869492956,3084.4348869492956,,,,
1699275600,3077.3953249999304,3077.3953249999304,,,,
1699279200,3086.729504600989,3086.729504600989,2165.979854980377,,,
1699282800,3093.250196842861,3093.250196842861,2152.21360889517,,,
1699286400,3090.6582086349135,3090.6582086349135,,,,
1699290000,3086.653913072528,3086.653913072528,,,,
1699293600,3087.3561235544385,3087.3561235544385,,,,
1699297200,3086.0273158090204,3086.0273158090204,,,,
1699329600,3085.479476723524,3085.479476723524,,,,
1699333200,3085.821956609454,3085.821956609454,,,,
1699336800,3054.588010986427,3054.588010986427,,,,
1699340400,3086.789509812033,3086.789509812033,2158.361803737349,2997.2626910660047,2981.31868895772,2950.949213403445
1699344000,3091.95423732091,3091.95423732091,,3000.273723857914,2984.3297217496292,2953.960246195354
1699347600,3098.200555071306,3098.200555071306,2129.3477304756398,,,
1699351200,3106.891805482424,3106.891805482424,2136.1369435664537,3006.5020109442967,2990.558008836012,2960.188533281737
1699354800,3109.89414296532,3109.89414296532,2130.9424104651375,3009.516065886343,2993.5720637780582,2963.202588223783
1699358400,3111.746075246663,3111.746075246663,2126.761964444269,,,
1699362000,3119.375045430229,3119.375045430229,2112.7248679097643,3012.5299184897817,2996.585916381497,2966.216440827222
1699365600,3118.5189430395903,3118.5189430395903,2115.7463743718,,,
1699369200,3122.704488665236,3122.704488665236,2120.594766227374,,,
1699372800,3120.705209103823,3120.705209103823,,,,
1699376400,3121.4285107750884,3121.4285107750884,2119.5791493465545,,,
1699380000,3120.101329016678,3120.101329016678,,,,
